teatro_id,teatro_nombre,teatro_fecha_fundacion,teatro_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,teatro_calle_numero,teatro_colonia,teatro_cp,teatro_telefono1,pagina_web,facebook,twitter,instagram,email,gmaps_longitud,gmaps_latitud,teatro_aforo,teatro_tipo_escenario,link_sic,fecha_mod
130,"Teatro al Aire Libre El Caracol","1995-01-01","Secretaría de Cultura del Estado de México",15,"México",94,"Tepetlixpa",1,"Tepetlixpa","Av. Ferrocarril s/n","Col. Nepantla","56890","597 976 17 13","","","","","",0,0,640,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=130","2021-09-01 08:47:57-05"
924,"Teatro al Aire Libre del Centro Regional de Cultura de Texcoco","1974-03-02","Secretaría de Cultura y Deporte del Estado de México/Centro Regional de Cultura de Texcoco",15,"México",99,"Texcoco",1,"Texcoco de Mora","Av. Nezahualcóyotl 215","Centro","56100","595 954 59 63","https://www.cultura.gob.mx/regiones_de_mexico/centro_occidente/detalle_lugar.php?espacio=66763","https://www.facebook.com/CasaDelConstituyente/?locale=es_LA","","","texcoco.scd.edomex@gmail.com ",-98.87975,19.51373,800,"Concha acústica","http://sic.gob.mx/ficha.php?table=teatro&table_id=924","2025-06-17 12:07:40-06"
776,"Teatro al Aire Libre del Centro Cultural Mexiquense Bicentenario","2011-09-03","Secretaría de Cultura del Estado de México",15,"México",99,"Texcoco",29,"San Miguel Coatlinchán","Carr. Federal Los Reyes–Texcoco Km. 14.3","Localidad San Miguel Coatlinchán","56250","595 952 03 20","https://patrimonioyserviciosc.edomex.gob.mx/centros_culturales","https://www.facebook.com/ccmbcultura/about?locale=es_LA","","","diana.rodriguez@edomex.gob.mx",-98.89666,19.45166,800,"rectangular","http://sic.gob.mx/ficha.php?table=teatro&table_id=776","2024-11-28 13:19:42-06"
767,"Teatro Elisa Carrillo","2011-08-30","Secretaría de Cultura del Estado de México",15,"México",99,"Texcoco",29,"San Miguel Coatlinchán","Carr. Federal Los Reyes–Texcoco Km. 14.3, esq. General Manuel González","San Miguel Coatlinchán","56280","(595) 952 03 20 ext 1425","http://cultura.edomex.gob.mx","","","","ccmb.coordinacion@gmail.com",-98.89705,19.45206,1200,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=767","2018-02-20 10:09:41-06"
1032,"Teatro Lupita","1000-01-01","Ayuntamiento de Santiago Tianguistenco/DIF",15,"México",101,"Tianguistenco",1,"Santiago Tianguistenco de Galeana","Portal Ubaldo Álamo s/n entre Aldama e Hidalgo","Centro","52600","713 135 37 80","","","","","dif_ttco2022@outlook.com",-99.4656,19.18659,1004,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=1032","2023-02-16 07:30:41-06"
907,"Foro al aire libre Algarabía","2011-07-01","Instituto Municipal de la Cultura y las Artes de Tlalnepantla de Baz",15,"México",104,"Tlalnepantla de Baz",1,"Tlalnepantla","Int. Plaza Recreativa, Dr. Gustavo Baz s/n","Col. Tlalnepantla Centro","54000","(55) 5565 8293","","","","","culturatlalne@hotmail.com",-99.19458,19.53686,1000,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=907","2017-01-04 11:51:22-06"
884,"Teatro Centenario","2010-09-15","Instituto Municipal de la Cultura y las Artes de Tlalnepantla de Baz",15,"México",104,"Tlalnepantla de Baz",1,"Tlalnepantla","Av. Sor Juana Inés de la Cruz s/n esq. Roberto Fulton","Col. Ind. San Lorenzo","54000","","","https://www.facebook.com/p/Espect%C3%A1culos-Teatro-Centenario-Tlalnepantla-100070394106653/","",""," teatro.centenario@tlalnepantla.gob.mx",-99.20428,19.53869,1200,"Italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=884","2024-06-18 11:13:32-06"
905,"Teatro Eugenia León	","1978-01-01","Instituto Municipal de la Cultura y las Artes de Tlalnepantla de Baz",15,"México",104,"Tlalnepantla de Baz",1,"Tlalnepantla","Int. Centro Cívico y Cultural  Sor Juana Inés de la Cruz, Porfirio Díaz s/n","Col. San Javier","54000","(55) 5565 8293","","","","","culturatlalne@gmail.com",-99.19303,19.53647,192,"rectangular","http://sic.gob.mx/ficha.php?table=teatro&table_id=905","2017-01-03 12:15:44-06"
906,"Teatro Santa Cecilia","2010-01-01","Sindicato de Mineros, Instituto Municipal de la Cultura y las Artes de Tlalnepantla de Baz",15,"México",104,"Tlalnepantla de Baz",1,"Tlalnepantla","Pirámide de Tula 18","Col. Santa Cecilia Acatitlan","54130","(55) 5565 8293","","","","","culturatlalne@gmail.com",-99.17425,19.55415,800,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=906","2022-10-27 07:53:22-05"
265,"Foro teatral Alberto Antonio Salgado Barrientos, Facultad de Humanidades","2007-04-01","Universidad Autónoma del Estado de México",15,"México",106,"Toluca",1,"Toluca de Lerdo","Paseo Universidad esq. Paseo Tollocan s/n","Col. Ciudad Universitaria","50110","(722) 213 14 07","","","","","lupitamonmar@gmail.com",-99.67744,19.27968,80,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=265","2017-03-08 12:25:02-06"
11,"Teatro Morelos","1969-09-05","",15,"México",106,"Toluca",1,"Toluca de Lerdo","Aquiles Serdan s/n","Centro","50000","722 215 92 58","https://miescaparate.com.mx/conciertos-2024-teatro-morelos/","https://www.facebook.com/teatromtoluca?locale=es_LA","","https://www.instagram.com/teatro_morelos_toluca/?hl=es","",-99.65924,19.29207,2520,"semicircular","http://sic.gob.mx/ficha.php?table=teatro&table_id=11","2024-04-29 14:34:21-06"
243,"Teatro Sor Juana Inés de la Cruz ","1964-11-05","Instituto Mexicano del Seguro Social (IMSS)",15,"México",106,"Toluca",1,"Toluca de Lerdo","Josefa Ortiz de Domínguez s/n esq. Av. Hidalgo","Col. San Sebastián","50060","(722) 279 89 00 ext. 1080","","","","","",-99.64693,19.28962,488,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=243","2017-03-08 12:58:06-06"
264,"Teatro Universitario Los Jaguares","1976-01-01","Universidad Autónoma del Estado de México",15,"México",106,"Toluca",1,"Toluca de Lerdo","Valentín Gómez Farías esq. Pedro Ascencio s/n","Col. La Merced Alameda","50000","722 226 23 00","","https://www.facebook.com/p/Teatro-Universitario-Los-Jaguares-100063560383292/?locale=es_LA","https://x.com/CUTUAEM","","",-99.65954,19.28588,130,"frontal","http://sic.gob.mx/ficha.php?table=teatro&table_id=264","2024-07-03 14:26:15-06"
340,"Teatro Universitario de Cámara Esvón Gamaliel","1988-11-16","Secretaría de Difusión Cultural de la U.A.E.M.",15,"México",106,"Toluca",1,"Toluca de Lerdo","Instituto Literario, número 100","Centro","50000","722 226 23 77 ext. 1351","http://www.uaemex.mx","","","","atellez@uamex.mx",0,0,110,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=340","2022-12-30 05:33:35-06"
559,"Cine Teatro Tonatiuh","1969-12-31","Gobierno Municipal de Tonatico",15,"México",107,"Tonatico",1,"Tonatico","Plaza Constitución, Portal Sur","Centro","51950","721 141 04 12","","https://www.facebook.com/gobiernotonatico22/","","","presidencia@tonatico.gob.mx",-99.67091,18.80196,0,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=559","2024-07-02 14:30:38-06"
534,"Teatro San Benito Abad","2001-09-08","Estiletto, S.A. de C.V.",15,"México",121,"Cuautitlán Izcalli",1,"Cuautitlán Izcalli","N° 1, San Benito Manzana 039","Col. Lago de Guadalupe","54760","55 5861 8000 ","","https://www.facebook.com/TSBAoficial/?locale=es_LA","","","comercial.tsba@gmail.com; info@teatrosanbenito.com.mx",-99.2398,19.6356,1579,"semicircular","http://sic.gob.mx/ficha.php?table=teatro&table_id=534","2025-03-20 14:21:05-06"
997,"Teatro Coatepec","1996-01-01","Amistad y Cultura Juana de Arco, A.C.",16,"Michoacán de Ocampo",1,"Acuitzio",1,"Acuitzio del Canje","Prisioneros del Canje s/n","Centro","58460"," 443 174 54 41","","https://concanaco.digital/conocemexico/atractivo/teatro-coatepec","","","dek9139@gmail.com",-101.33285,19.49625,355,"Teatro de proscenio","http://sic.gob.mx/ficha.php?table=teatro&table_id=997","2024-03-21 12:25:45-06"
50,"Foro Cultural","2007-04-02","Comisión de Ferias, Exposiciones y Eventos de Michoacán",16,"Michoacán de Ocampo",22,"Charo",19,"La Goleta","Calle Expo Feria s/n","La Goleta","61301","443 428 0150 ext. 124","https://www.facebook.com/ExpoFeriaMichoacan","","","","cofeeem1@gmail.com",-101.07983,19.73884,0,"semicircular","http://sic.gob.mx/ficha.php?table=teatro&table_id=50","2024-07-01 11:29:57-06"
90,"Teatro de la Casa de la Cultura de Jiquilpan","1985-05-15","Secretaría de Cultura del Gobierno del Estado de Michoacán",16,"Michoacán de Ocampo",45,"Jiquilpan",1,"Jiquilpan de Juárez","5 de Mayo 50","Centro","59510","353 533 07 45","https://cultura.michoacan.gob.mx/noticias/talleres-casa-de-la-cultura-de-jiquilpan/","https://www.facebook.com/p/Casa-de-la-Cultura-de-Jiquilpan-Michoac%C3%A1n-100046562420832/?paipv=0&eav=AfZx6bMXmhyEqqVoKwH5vXoDoSO8KMeRzwoNd1tvX1RUxrgYA-0onIPd4WeF9UXKXus&_rdr","","","culturajiquilpan@gmail.com",-102.71942,19.99094,345,"rectangular","http://sic.gob.mx/ficha.php?table=teatro&table_id=90","2024-02-29 06:58:51-06"
87,"Teatro Morelos","1879-01-01","Patronato Pro-Restauración del Teatro Morelos, A. C.",16,"Michoacán de Ocampo",50,"Maravatío",1,"Maravatío de Ocampo","Morelos 21","Centro","61250","447 478 4575","","https://www.facebook.com/mimaravatiocom/","","","teatromorelosmaravatio@hotmail.com",-100.44299,19.89062,444,"rectangular","http://sic.gob.mx/ficha.php?table=teatro&table_id=87","2024-04-16 09:20:12-06"
970,"Foro La Ceiba","2010-11-15","",16,"Michoacán de Ocampo",53,"Morelia",1,"Morelia","Lacas de Uruapan 301","Col. Vasco de Quiroga","58230","443 213 65 24","https://www.forolaceiba.org/","https://www.facebook.com/search/top/?q=foroLaCeiba","Foro LA Ceiba","","info@forolaceiba.org; catexiateatrocontacto@gmail.com; noraluciad@gmail.com",-101.17182,19.70049,45,"multimodal","http://sic.gob.mx/ficha.php?table=teatro&table_id=970","2022-10-27 07:56:19-05"
46,"Teatro-Auditorio Dr. Samuel Ramos","1966-01-01","Universidad Michoacana de San Nicolás de Hidalgo/Facultad de Derecho y Ciencias Sociales",16,"Michoacán de Ocampo",53,"Morelia",1,"Morelia","Av. Tata Vasco s/n","Centro","58000","(443) 312 01 61","http://www.themis.umich.mx/derecho/","","","","",-101.17771,19.70009,900,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=46","2016-11-18 14:18:03-06"
230,"Teatro Mariano Matamoros","2021-03-15"," Gobierno del Estado de Michoacán",16,"Michoacán de Ocampo",53,"Morelia",1,"Morelia","Abasolo 48","Centro","58000","","http://teatromarianomatamoros.com/","","","","contacto@teatromarianomatamoros.mx",-101.19442,19.70247,550,"semicircular","http://sic.gob.mx/ficha.php?table=teatro&table_id=230","2021-10-04 07:45:09-05"
95,"La Casona del Teatro","1993-04-08","",16,"Michoacán de Ocampo",53,"Morelia",1,"Morelia","Calle Aquiles Serdán 35, entre  Morelos Norte y Pino Suarez","Centro Histórico ","58000","443 317 49 20 ","","https://www.facebook.com/lacasonadelteatromorelia/","","","lacasonadelteatro@hotmail.com",-101.19088,19.70371,100,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=95","2023-12-15 06:30:24-06"
517,"Teatro Melchor Ocampo","1830-01-01","Secretaría de Cultura del Gobierno del Estado de Michoacán",16,"Michoacán de Ocampo",53,"Morelia",1,"Morelia","Melchor Ocampo 256","Centro","58000","443 312 37 34","","https://www.facebook.com/p/Teatro-Melchor-Ocampo-100075743265502/","","https://www.instagram.com/explore/locations/108839638225406/teatro-melchor-ocampo/","teatroocampo2016@gmail.com",-101.19401,19.70395,409,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=517","2024-06-28 14:23:31-06"
527,"Teatro José María Morelos","1981-01-01","Centro de Convenciones y Exposiciones de Morelia",16,"Michoacán de Ocampo",53,"Morelia",1,"Morelia","Av. Ventura Puente  s/n","Col. Félix Ireta","58070","443 232 44 00 ext. 107","http://ceconexpo.com/teatro-morelos/","","","","contacto.ceconexpo@michoacan.gob.mx",-101.18147,19.6823,1338,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=527","2024-05-02 14:14:49-06"
94,"Foro La Mueca","1992-11-01","Amoral Arte, A.C",16,"Michoacán de Ocampo",53,"Morelia",1,"Morelia","Aquiles Serdán 797","Centro","58000","443 164 68 62","http://www.lamueca.org","https://www.facebook.com/comiteculturalmn/?rf=360758420947339","","","lamueca@gmail.com; laberinto40@gmail.com",-101.18383,19.70387,100,"multimodal","http://sic.gob.mx/ficha.php?table=teatro&table_id=94","2021-09-07 07:23:24-05"
226,"Teatro José Rubén Romero","1962-01-01","Secretaría de Difusión Cultural y Extensión Universitaria, UMSNH",16,"Michoacán de Ocampo",53,"Morelia",1,"Morelia","Santiago Tapia 403 ","Centro Histórico","58000","(443) 322 35 00 ext. 4163","http://difusioncultural.umich.mx","","","","teatro.joseruben@gmail.com",-101.19508,19.70474,160,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=226","2016-11-03 09:30:33-06"
809,"Teatro al aire libre Jesús Monge Ramírez","2012-03-30","Centro Municipal Polifórum Digital de Morelia",16,"Michoacán de Ocampo",53,"Morelia",1,"Morelia","Av. Guadalupe Victoria 2225","Col. Lomas de Santiaguito","58114","443 359 7674","","","","","poliforum-digitalmorelia@hotmail.com",-101.19748,19.72348,1000,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=809","2025-06-04 11:28:31-06"
245,"Teatro Morelia Stella Inda","1964-10-20","IMSS",16,"Michoacán de Ocampo",53,"Morelia",1,"Morelia","Av. Francisco I. Madero Pte. 1200","Centro","58000","443 202 24 67","http://www.fidteatros.com.mx/teatros_fichas/teatro_morelia.pdf","https://www.facebook.com/pages/Teatro-Stella-Inda-IMSS-Morelia/219301451443853","","","sandra.cervantes@imss.gob.mx",-101.202,19.70318,486,"Italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=245","2023-02-27 05:25:56-06"
99,"Teatro Corral de la Comedia","1989-01-01","",16,"Michoacán de Ocampo",53,"Morelia",1,"Morelia","Melchor Ocampo 239","Centro","58000","443 312 00 01","http://corraldelacomedia.com/","https://www.facebook.com/teatrocorraldelacomedia","","","corraldelacomedia@hotmail.com",-101.19364,19.70375,150,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=99","2024-11-22 12:19:57-06"
19,"Teatro General Lázaro Cárdenas (CEDRAM)","2004-12-31","Secretaría de Cultura Federal/CENART, Centro Dramático de Michoacán",16,"Michoacán de Ocampo",66,"Pátzcuaro",1,"Pátzcuaro","5ta Eréndira, Av. Lázaro Cárdenas s/n","Col. Revolución","61609","434 342 66 31","https://www.facebook.com/CEDRAM","","","","nancychag@hotmail.com; centrodramaticodemichoacan@hotmail.com",-101.61208,19.532,98,"multimodal","http://sic.gob.mx/ficha.php?table=teatro&table_id=19","2025-06-09 14:15:15-06"
703,"Teatro Auditorio Jaime Torres Bodet ","1951-01-01","Centro de Cooperación Regional para la Educación de Adultos en América Latina y el Caribe (CREFAL)",16,"Michoacán de Ocampo",66,"Pátzcuaro",1,"Pátzcuaro","Av. Lázaro Cárdenas 525","Col. Revolución","61609","434 342 81 00","https://www.crefal.org/el-crefal-actual/","https://www.facebook.com/CREFALOficial/","","","crefal@crefal.org",-101.61296,19.53633,218,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=703","2024-08-09 12:09:24-06"
100,"Teatro Emperador Caltzontzin","1938-01-01","Ayuntamiento de Pátzcuaro/Dirección de Cultura",16,"Michoacán de Ocampo",66,"Pátzcuaro",1,"Pátzcuaro","Plaza Gertrudis Bocanegra s/n","Centro","61600","434 342 77 75","https://www.facebook.com/TeatroEmperadorCaltzontzin/","","","","direccionculturapatzcuaro@gmail.com",0,0,460,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=100","2025-06-02 10:32:30-06"
616,"Teatro Cenobio Paniagua (antes Obrero)","1975-01-01","Ayuntamiento de Tlalpujahua",16,"Michoacán de Ocampo",93,"Tlalpujahua",1,"Tlalpujahua de Rayón","Melchor Ocampo s/n esq. Libertad","Centro","61060","(711) 158 01 11","","","","","secretaria.tlalpujahua@gmail.com",-100.17203,19.80432,343,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=616","2016-11-03 09:53:31-06"
602,"Teatro Obrero","1913-01-19","Secretaría de Cultura del Estado de Michoacán",16,"Michoacán de Ocampo",108,"Zamora",1,"Zamora de Hidalgo","Av. 5 de Mayo 256","Centro","59600","351 515 7250","https://cultura.michoacan.gob.mx/espacios/teatro-obrero-zamora/","","","","2016teatros@gmail.com; teatroobrerozam@hotmail.com",-102.28192,19.98369,853,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=602","2025-06-11 09:49:37-06"
96,"Teatro Don Bosco","1994-01-01","Colegio Salesiano de Zamora",16,"Michoacán de Ocampo",108,"Zamora",1,"Zamora de Hidalgo","Calle Salubridad 1051","Fovissste","59673","351 515 10 63","https://salesianozamora.edu.mx/?fbclid=IwY2xjawJBQnJleHRuA2FlbQIxMAABHeU5jcnqe-XChQJFCZxHg6iAvYbzw3dTy8In8MTCxF0X2bdZaqqbW3-gdg_aem_Q4AGr8Cv49M3ueIGAP8SfA","https://www.facebook.com/profile.php?id=61562474034844","","https://www.instagram.com/salesiano_colon_zamora/","sistemas@salesianozamora.edu.mx ",-102.2864,19.96875,700,"rectangular","http://sic.gob.mx/ficha.php?table=teatro&table_id=96","2025-03-14 12:26:16-06"
229,"Teatro Hidalgo","1926-01-01","Ayuntamiento de Zinapécuaro",16,"Michoacán de Ocampo",110,"Zinapécuaro",1,"Zinapécuaro de Figueroa","Rafael Carrillo s/n esq. Benito Juárez","Centro","58930","(451) 355 01 04 ext. 130","https://www.facebook.com/Teatro-Hidalgo-1008441765854802/","","","","cultura.zinapecuaro@hotmail.com",-100.82615,19.85807,465,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=229","2016-08-08 09:13:35-05"
674,"Cine Teatro Narciso Mendoza","1952-01-01","Ayuntamiento de Cuautla",17,"Morelos",6,"Cuautla",1,"Cuautla","Av. 2 de mayo 27","Centro","62740","55 73 5164","https://www.facebook.com/pages/Teatro-Narciso-Mendoza/129221030505226","","","https://www.instagram.com/teatronarcisomendozacuautla?utm_medium=copy_link&fbclid=IwY2xjawGgTgBleHRuA2FlbQIxMAABHfW5t5BvMs5hUKn0evR_bRdwBmxtHSBnSMAaAoTNlzWbFO88nm_q3zkmbg_aem_-EAyRJSzlT5wCwuz9s_GLw","teatronarcisomendozacuautla@gmail.com",-98.95443,18.81224,835,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=674","2024-11-12 09:20:02-06"
215,"Foro de la Casa Azul","1000-01-01","",17,"Morelos",7,"Cuernavaca",1,"Cuernavaca","Arista 29","Centro","62000","","https://www.mexicoescultura.com/recinto/50585/foro-de-la-casa-azul.html","","","","",-99.23911,18.92557,70,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=215","2024-07-12 14:51:51-06"
849,"Teatro Conejo Blanco","2012-09-20","Teatro Conejo Blanco, S. C.",17,"Morelos",7,"Cuernavaca",1,"Cuernavaca","Gutemberg 8 Altos","Centro","62000","(777) 236 96 10","https://teatroconejoblanco.wordpress.com/","","","","",-99.23299,18.92226,0,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=849","2019-10-25 07:31:34-05"
214,"Teatro Ocampo","1946-01-01","Secretaría de Cultura del Poder Ejecutivo del Estado de Morelos",17,"Morelos",7,"Cuernavaca",1,"Cuernavaca","Hermenegildo Galeana 2 esq. Ignacio Rayón","Centro","62000","777 329 22 00 ext. 1068","http://cultura.morelos.gob.mx/","https://www.facebook.com/TeatroOcampoOficial","","https://www.instagram.com/teatroocampo/","admon.teatroocampo@gmail.com",-99.2356,18.92246,780,"Italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=214","2024-12-23 10:36:09-06"
944,"Foro 360 del Centro Cultural Teopanzolco","1000-01-01","Secretaría de Turismo y Cultura del Estado de Morelos",17,"Morelos",7,"Cuernavaca",1,"Cuernavaca","Río Balsas 22","Col. Vista Hermosa","62290 ","777 404 73 01","https://centroculturalteopanzolco.com","","","","calvarado.cct@gmail.com",-99.22243,18.93053,250,"arena","http://sic.gob.mx/ficha.php?table=teatro&table_id=944","2024-09-19 13:26:25-06"
217,"Foro de Lago del Centro Cultural Jardín Borda","2003-01-01","Secretaría de Cultura del Estado de Morelos ",17,"Morelos",7,"Cuernavaca",1,"Cuernavaca","Av. José María Morelos 271","Centro","62000","777 3181 050","https://www.mexicoescultura.com/recinto/52536/centro-cultural-jardin-borda.html","","","","",-99.23892,18.92229,1500,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=217","2024-04-24 11:49:27-06"
89,"Teatro al Aire Libre Jojutla (IMSS)","1963-01-01","Centro de Seguridad Social del IMSS",17,"Morelos",12,"Jojutla",1,"Jojutla","Josefa Ortiz de Domínguez 201","Centro","62900","734 342 09 58","","","","","",-99.17723,18.61687,310,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=89","2024-07-04 13:18:24-06"
82,"Teatro al Aire Libre Ixtla (IMSS)","1963-01-01","Centro de Seguridad Social de Puente de Ixtla del IMSS",17,"Morelos",17,"Puente de Ixtla",1,"Puente de Ixtla","Gilberto Figueroa 702","Centro","62660","734 344 00 63","","","","","",0,0,300,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=82","2021-08-26 11:12:01-05"
964,"Mulato Teatro","2005-01-01","",17,"Morelos",24,"Tlaltizapán de Zapata",12,"Ticumán","","","","55 2899 7256","https://www.mulatoteatro.com","","","","",-99.11889,18.76216,0,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=964","2020-05-15 04:52:12-05"
91,"Teatro al Aire Libre Tlaquiltenango (IMSS)","1963-01-01","Centro de Seguridad Social del IMSS",17,"Morelos",25,"Tlaquiltenango",1,"Tlaquiltenango","Av. Morelos 3","Centro","62980","777 329 51 01 ext. 1118","","https://www.facebook.com/lMSSMorelos","","","",0,0,160,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=91","2025-03-12 14:26:58-06"
93,"Foro del Comisariado Ejidal de Yautepec","1969-12-15","Comisariado Ejidal de Yautepec",17,"Morelos",29,"Yautepec",1,"Yautepec de Zaragoza","Virginia Fábregas 68","Centro","62730","","","","","","",-99.06352,18.88665,500,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=93","2024-07-09 12:34:05-06"
92,"Teatro al Aire Libre ","1964-01-01","Centro de Seguridad Social del IMSS",17,"Morelos",29,"Yautepec",1,"Yautepec de Zaragoza","Virginia Fábregas 57","Centro","62730","735 394 01 08","","","","","",-99.06363,18.8871,300,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=92","2023-10-27 08:05:31-06"
1031,"Teatro Juan Francisco Ealy Ortiz","2017-03-11","Ayuntamiento de Acaponeta",18,"Nayarit",1,"Acaponeta",1,"Acaponeta"," Puebla Sur 25","Terrón Blanco","63400","","","","","","",-105.36011,22.48873,371,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=1031","2023-02-09 06:36:57-06"
628,"Teatro Presidente Miguel Alemán","1948-09-01","Consejo Estatal para la Cultura y las Artes de Nayarit",18,"Nayarit",17,"Tepic",1,"Tepic","Av. Ignacio Allende núm. 49 Pte.","Centro","63000","","","Teatro Miguel Alemán","","","teatromiguelaleman@cecan.gob.mx",0,0,370,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=628","2022-10-28 07:47:04-05"
213,"Teatro IMSS Tepic","1964-01-01","Instituto Mexicano del Seguro Social (IMSS)",18,"Nayarit",17,"Tepic",1,"Tepic","Calz. Ejército Nacional 14","Col. Fray JunÍpero Serra","63160","(311) 213 11 70 ext. 1219","","","","","norma.garciap@imss.gob.mx",-104.89787,21.49923,457,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=213","2017-05-25 12:47:55-05"
216,"Teatro del Pueblo Alí Chumacero","1987-09-20","Patronato del Teatro del Pueblo",18,"Nayarit",17,"Tepic",1,"Tepic","Av. Juan Escutia y Amado Nervo s/n","Centro","63000","311 216 1650 ","https://teatrodelpueblo.nayarit.gob.mx/","https://www.facebook.com/TeatroDelPuebloNayarit?ref=embed_page","","","teatro.ali.chumacero@gmail.com",-104.89872,21.51468,1454,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=216","2025-04-23 11:10:57-06"
989,"Ensamble Teatral Tituba","2000-01-01","",18,"Nayarit",17,"Tepic",1,"Tepic","Morelos 139","Centro","63000","","https://latenac.wixsite.com/laten/historia","","","","morabra74@hotmail.com",-104.88993,21.50846,0,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=989","2024-07-04 12:45:06-06"
725,"Teatro Allende","2021-03-03","Ayuntamiento de Allende",19,"Nuevo León",4,"Allende",1,"Ciudad de Allende","Benito Juárez 200 esq. Morelos","Centro","67350","","","https://www.facebook.com/teatroallendenl/","","","",-100.02103,25.27923,550,"rectangular","http://sic.gob.mx/ficha.php?table=teatro&table_id=725","2022-12-30 05:47:24-06"
715,"Teatro de los Héroes","1898-09-16","Ayuntamiento Doctor Arroyo",19,"Nuevo León",14,"Doctor Arroyo",1,"Doctor Arroyo","Juárez s/n entre Garza Ayala y Francisco Mina","Centro","67900","(48) 8880 1014","","https://www.facebook.com/groups/Monterrey.Antiguo/posts/8750960491600258/?_rdr","","","gregorioespinosa@yahoo.com.mx",-100.18274,23.67468,0,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=715","2025-06-05 18:45:01-06"
716,"Teatro de la Ciudad","1000-01-01","Ayuntamiento de García",19,"Nuevo León",18,"García",1,"García","Boulevard Heriberto Castillo y Titanio s/n, A espaldas de la Casa del Ayuntamiento","Paseo de las Minas","66003","81 1422 1838","http://www.garcia.gob.mx ","","","","contacto@garcia.gob.mx",-100.5838,25.80049,0,"","http://sic.gob.mx/ficha.php?table=teatro&table_id=716","2023-08-11 07:21:04-06"
208,"Teatro del Centro de la Comunidad Universitaria","1998-08-24","Universidad de Monterrey",19,"Nuevo León",19,"San Pedro Garza García",1,"San Pedro Garza García","Av. Ignacio Morones Prieto 4500 Pte","Valle de Vasconcelos","66238","(81) 8215 1000","http://www.udem.edu.mx/home","","","","difusioncultural@udem.edu.mx",-100.42004,25.66245,406,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=208","2023-12-15 06:47:17-06"
202,"Sala Daniel Zambrano","1987-04-01","Ayuntamiento de San Pedro Garza García",19,"Nuevo León",19,"San Pedro Garza García",1,"San Pedro Garza García","Río Eufrates s/n entre José Vasconcelos y Calz. San Pedro","Col. Del Valle","66254","81 8242 5074","https://dash.chij.com.mx/Atractivos/Info?Sala-Daniel-Zambrano&atractivo=04b6c9895d0a54b7e9cb8059f616f54a&mun=408&es=19","https://www.facebook.com/people/Chij-Hoteles-Digital/100066674015686/","","","plaza.fatima@sampedro.gob.mx erosaura.trevino@sanpedro.gob.mx",-100.37192,25.65062,70,"italiano","http://sic.gob.mx/ficha.php?table=teatro&table_id=202","2024-03-27 08:38:48-06"
