zona_arqueologica_id,zona_arqueologica_nombre,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,zona_arqueologica_calle_numero,zona_arqueologica_colonia,zona_arqueologica_cp,zona_arqueologica_telefono1,pagina_web,email,gmaps_longitud,gmaps_latitud,link_sic,fecha_mod
96,"Tulum-Tankah",23,"Quintana Roo",9,"Tulum",0,"Total del Municipio","Carr. Federal Chetumal-Cancún km 230","","","983 837 07 96","https://www.inah.gob.mx/zonas/99-zona-arqueologica-de-tulum","margarito_molina@inah.gob.mx",-87.43046,20.2154,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=96","2024-09-06 16:53:40-06"
221,"Cobá",23,"Quintana Roo",9,"Tulum",0,"Total del Municipio","Carr. Cobá-Chanchén Primero km 2","","","984 206 71 66","https://www.inah.gob.mx/zonas/515-zona-arqueologica-de-coba","manuel_ochoa@inah.gob.mx",-87.46306,20.21078,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=221","2022-10-03 08:52:38-05"
98,"Xel Há",23,"Quintana Roo",9,"Tulum",0,"Total del Municipio","Carr. Federal Núm. 307 (Reforma Agraria-Puerto Juárez) Km. 246","","","983 837 07 96 exts. 318002, 318003","https://www.inah.gob.mx/zonas/zona-arqueologica-xelha","direccion.qroo@inah.gob.mx",-87.36718,20.31917,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=98","2023-01-16 07:39:56-06"
204,"Ichkabal",23,"Quintana Roo",10,"Bacalar",0,"Total del Municipio","","","77903","983 837 0796","https://www.inah.gob.mx/boletines/la-antigua-urbe-maya-de-ichkabal-abrio-sus-puertas-como-zona-arqueologica-en-quintana-roo","direccion.qroo@inah.gob.mx",-88.66768,18.6857,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=204","2025-04-25 11:22:41-06"
187,"Tamohi (El Consuelo)",24,"San Luis Potosí",40,"Tamuín",0,"Total del Municipio","Camino a Tamuín km 1","","","444 813 48 31","https://www.inah.gob.mx/zonas/140-zona-arqueologica-tamohi-o-el-consuelo","direccion_slp@inah.gob.mx",-98.74975,21.95291,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=187","2023-01-16 07:45:51-06"
177,"Tamtoc",24,"San Luis Potosí",40,"Tamuín",0,"Total del Municipio","Ramal de carretera a Tamtoc Km 10","","","444 813 49 41","https://www.inah.gob.mx/zonas/115-zona-arqueologica-de-tamtoc","direccion.slp@inah.gob.mx",-98.81268,21.92476,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=177","2022-10-05 08:07:59-05"
212,"Las Labradas",25,"Sinaloa",16,"San Ignacio",0,"Total del Municipio","Camino a Las Labradas Km. 5, La Chicayota","","","667 713 9252; 667 752 1541 ","https://www.inah.gob.mx/zonas/zona-arqueologica-de-las-labradas","laslabradasza@gmail.com",-106.76605,23.62131,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=212","2024-03-15 08:56:34-06"
200,"Cerro de Trincheras",26,"Sonora",64,"Trincheras",0,"Total del Municipio","Blvd. Joaquín Murrieta y Sonora","Cruzando las vías del ferrocarril","","641 325 60 18  ","https://www.inah.gob.mx/zonas/zona-arqueologica-trincheras","sergio_lopezdv@inah.gob.mx",-111.53371,30.39464,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=200","2023-01-16 07:55:32-06"
103,"Moral-Reforma",27,"Tabasco",1,"Balancán",0,"Total del Municipio","Camino a la zona arqueológica Moral-Reforma Km. 3 + 580 (aprox.)","","","993 352 10 33","https://www.inah.gob.mx/zonas/zona-arqueologica-de-moral-reforma","cinah_tabasco@inah.gob.mx",-91.29848,17.76831,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=103","2023-01-16 07:57:54-06"
99,"Comalcalco",27,"Tabasco",5,"Comalcalco",0,"Total del Municipio","Ranchería Norte, km. 1.5 de la carretera Comalcalco - Paraíso, Tabasco","","86900","","https://www.inah.gob.mx/zonas/zona-arqueologica-de-comalcalco","cinah_tabasco@inah.gob.mx",-93.20175,18.28008,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=99","2022-10-03 07:37:41-05"
101,"Malpasito",27,"Tabasco",8,"Huimanguillo",0,"Total del Municipio","Camino a Malpasito- Zona Arqueológica Km. 1 + 850","","","993 352 10 33 ","https://www.inah.gob.mx/zonas/zona-arqueologica-de-malpasito","cinah_tabasco@inah.gob.mx",-93.59471,17.34062,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=101","2022-10-02 15:56:00-05"
100,"La Venta",27,"Tabasco",8,"Huimanguillo",0,"Total del Municipio","Carr. Villa Benito Juárez s/n","","86410","923 232 94 23","https://www.inah.gob.mx/zonas/zona-arqueologica-la-venta","",-94.0401,18.10236,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=100","2022-10-03 08:56:35-05"
141,"San Claudio",27,"Tabasco",17,"Tenosique",0,"Total del Municipio","Carr. Internacional Tenosique-El Ceibo, km 38","","","","","",-91.15879,17.33617,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=141","2025-04-25 13:24:02-06"
102,"Pomoná",27,"Tabasco",17,"Tenosique",0,"Total del Municipio","Camino a Pomoná-Zona Arqueológica Km. 2 + 770","","86900","993 352 10 22","https://www.inah.gob.mx/zonas/zona-arqueologica-de-pomona","julia_moreno@inah.gob.mx",-91.57077,17.48418,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=102","2022-10-03 07:38:11-05"
105,"El Sabinito",28,"Tamaulipas",37,"Soto la Marina",0,"Total del Municipio","Camino a las Ruinas","","","834 306 01 60 ext. 368008","https://www.inah.gob.mx/zonas/zona-arqueologica-el-sabinito","ltorre.tamps@inah.gob.mx",-98.40722,23.63641,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=105","2022-10-03 07:42:27-05"
104,"Las Flores",28,"Tamaulipas",38,"Tampico",0,"Total del Municipio","Av. Chairel 36 esq. Azahar y Clavel","Col. Las Flores","","834 306 01 60 ext. 368008","https://www.inah.gob.mx/zonas/zona-arqueologica-piramide-las-flores","direccion.tamps@inah.gob.mx",-97.87679,22.24954,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=104","2022-10-03 08:58:14-05"
140,"Balcón de Montezuma",28,"Tamaulipas",41,"Victoria",0,"Total del Municipio","Se localiza en el Municipio de Victoria, con dirección al ejido de Alta Cumbre","","","834 306 01 57","http://www.inah.gob.mx/es/zonas/54-zona-arqueologica-balcon-de-montezuma","direccion.tamps@inah.gob.mx",-99.17756,23.59033,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=140","2023-01-16 08:08:39-06"
139,"Tecoaque",29,"Tlaxcala",6,"Calpulalpan",0,"Total del Municipio","","","","246 462 93 75 ext. 378022","https://www.inah.gob.mx/zonas/zona-arqueologica-de-tecoaque","omar_ramirez@inah.gob.mx",-98.62462,19.58518,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=139","2025-04-25 13:30:07-06"
227,"La Herradura",29,"Tlaxcala",6,"Calpulalpan",0,"Total del Municipio","División del Norte 2","Col. El Mirador","90204","","","",-98.56502,19.57972,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=227","2025-04-25 15:25:50-06"
106,"Cacaxtla-Xochitécatl",29,"Tlaxcala",23,"Natívitas",0,"Total del Municipio","","","90710","246 416 00 00","http://www.inah.gob.mx/es/zonas/158-zona-arqueologica-de-cacaxtla-xochitecatl","cacaxtlaxochitecatli@inah.gob.mx",-98.33977,19.24373,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=106","2025-04-25 13:32:13-06"
108,"Tizatlán",29,"Tlaxcala",33,"Tlaxcala",0,"Total del Municipio","Xicotencatl 19","Col. San Estebán Tizatlán","90100","246 462 93 75 ext. 378022","https://www.inah.gob.mx/zonas/zona-arqueologica-de-tizatlan","omar_ramirez@inah.gob.mx",-98.21816,19.33678,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=108","2022-10-05 08:12:23-05"
188,"Ocotelulco",29,"Tlaxcala",36,"Totolac",0,"Total del Municipio","Grecia s/n","",""," 246 144 58 32","https://www.inah.gob.mx/zonas/zona-arqueologica-de-ocotelulco","tlaxcala.ci@inah.gob.mx",-98.23342,19.33197,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=188","2022-10-03 07:43:08-05"
112,"Quiahuiztlán",30,"Veracruz de Ignacio de la Llave",4,"Actopan",0,"Total del Municipio","Franja costera de Veracruz","","91667","229 934 42 08","https://www.inah.gob.mx/zonas/165-zona-arqueologica-de-quiahuiztlan","cinah_veracruz@inah.gob.mx",-96.41381,19.66558,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=112","2024-03-06 09:03:31-06"
118,"Cuajilote",30,"Veracruz de Ignacio de la Llave",23,"Atzalan",0,"Total del Municipio","","","","229 934 42 08","https://www.inah.gob.mx/zonas/148-zona-arqueologica-de-cuajilote","cinah_veracruz@inah.gob.mx",-97.13519,19.94018,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=118","2022-10-03 07:45:23-05"
117,"Vega de la Peña",30,"Veracruz de Ignacio de la Llave",23,"Atzalan",0,"Total del Municipio","","","","229 934 99 81","http://www.inah.gob.mx/es/zonas/180-zona-arqueologica-vega-de-la-pena","cinah_veracruz@inah.gob.mx",-97.14782,19.96373,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=117","2023-01-16 08:55:55-06"
138,"Cuauhtochco",30,"Veracruz de Ignacio de la Llave",31,"Carrillo Puerto",0,"Total del Municipio","","Rancho La bajada de género","96950","229 934 42 08, 229 934 52 82 ","","cinah_veracruz@inah.gob.mx ",-96.56038,18.82762,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=138","2025-04-25 16:11:37-06"
228,"Las Limas",30,"Veracruz de Ignacio de la Llave",91,"Jesús Carranza",0,"Total del Municipio","","","","229 934 42 08, 229 934 52 82 ","","cinah_veracruz@inah.gob.mx",-94.98278,17.43736,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=228","2025-04-25 17:07:26-06"
115,"El Tajin",30,"Veracruz de Ignacio de la Llave",124,"Papantla",0,"Total del Municipio","Carretera Federal No. 120 Km 130","","93400","229 934 42 08","https://www.inah.gob.mx/zonas/153-zona-arqueologica-el-tajin-y-museo-de-sitio","cinah_veracruz@inah.gob.mx",-97.37804,20.44781,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=115","2023-01-16 08:26:49-06"
114,"Cuyuxquihui",30,"Veracruz de Ignacio de la Llave",124,"Papantla",0,"Total del Municipio","","","93400","229 934 99 81","https://www.inah.gob.mx/zonas/149-zona-arqueologica-de-cuyuxquihui","cinah_veracruz@inah.gob.mx",-97.2559,20.3128,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=114","2022-10-05 08:14:30-05"
116,"Tres Zapotes",30,"Veracruz de Ignacio de la Llave",143,"Santiago Tuxtla",0,"Total del Municipio","Congregación de Tres Zapotes, C.P. ","","95830","229 934 42 08","https://www.inah.gob.mx/zonas/185-zona-arqueologica-de-tres-zapotes-con-museo-de-sitio","cinah_veracruz@inah.gob.mx",-95.43581,18.47726,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=116","2022-02-24 10:30:09-06"
110,"Castillo de Teayo",30,"Veracruz de Ignacio de la Llave",157,"Castillo de Teayo",0,"Total del Municipio","Plaza de la Pirámide s/n","Centro","92940","746 882 00 48","https://www.inah.gob.mx/zonas/143-zona-arqueologica-castillo-de-teayo-con-museo","cinah_veracruz@inah.gob.mx",-97.63325,20.75011,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=110","2023-01-16 08:24:35-06"
113,"San Lorenzo Tenochtitlan",30,"Veracruz de Ignacio de la Llave",172,"Texistepec",0,"Total del Municipio","Cuauhtémoc s/n","","93780","229 934 42 08","https://www.inah.gob.mx/zonas/186-zona-arqueologica-de-san-lorenzo-tenochtitlan","cinah_veracruz@inah.gob.mx",-94.77198,17.72614,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=113","2022-10-04 16:05:44-05"
109,"Cempoala",30,"Veracruz de Ignacio de la Llave",191,"Ursulo Galván",0,"Total del Municipio","Francisco del Paso y Troncoso 38","","91667","229 934 42 08","https://www.inah.gob.mx/zonas/144-zona-arqueologica-de-cempoala-con-museo","cinah_veracruz@inah.gob.mx",-96.40292,19.4475,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=109","2024-10-22 14:45:01-06"
111,"Las Higueras",30,"Veracruz de Ignacio de la Llave",192,"Vega de Alatorre",0,"Total del Municipio","","","93965","229 934 42 08","https://www.inah.gob.mx/zonas/161-zona-arqueologica-las-higueras-con-museo-de-sitio","cinah_veracruz@inah.gob.mx   ",-96.6235,20.03374,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=111","2022-10-03 07:45:54-05"
121,"Acanceh",31,"Yucatán",2,"Acanceh",0,"Total del Municipio","","","","999 944 40 68","https://www.inah.gob.mx/zonas/zona-arqueologica-de-acanceh","direccion.yuc@inah.gob.mx",-89.45243,20.81339,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=121","2022-10-04 16:06:34-05"
215,"XCambó ",31,"Yucatán",26,"Dzemul",0,"Total del Municipio","Km 13 de la carretera Dzemul - Xtampú","","","999 913 40 34 exts. 398003, 398080","https://www.inah.gob.mx/zonas/zona-arqueologica-xcambo","direccion.yuc@inah.gob.mx",-89.2883,21.32341,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=215","2023-01-16 09:07:43-06"
127,"Izamal",31,"Yucatán",40,"Izamal",0,"Total del Municipio","Calle 27","","97540","999 944 40 68","https://www.inah.gob.mx/zonas/zona-arqueologica-de-izamal","direccion.yuc@inah.gob.mx",-89.01654,20.93729,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=127","2022-10-05 08:17:16-05"
124,"Oxkintok",31,"Yucatán",48,"Maxcanú",0,"Total del Municipio","","","","999 944 40 68, 999 944 00 33","https://www.inah.gob.mx/zonas/zona-arqueologica-de-oxkintok","direccion.yuc@inah.gob.mx",-89.95397,20.56056,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=124","2022-10-04 16:08:06-05"
133,"Dzibilchaltún",31,"Yucatán",50,"Mérida",0,"Total del Municipio","","","97310","999 944 4068; 999 913 4034, ext. 39800 y 398080","https://www.inah.gob.mx/zonas/zona-arqueologica-de-dzibilchaltun","direccion.yuc@inah.gob.mx",-89.5966,21.09153,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=133","2024-03-06 06:38:08-06"
136,"Sayil",31,"Yucatán",56,"Oxkutzcab",0,"Total del Municipio","","","","999 913 40 34, ext. 398003","https://www.inah.gob.mx/zonas/zona-arqueologica-de-sayil","direccion.yuc@inah.gob.mx",-89.6525,20.17778,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=136","2022-10-03 07:48:51-05"
123,"Labná",31,"Yucatán",56,"Oxkutzcab",0,"Total del Municipio","","","","999 944 40 68","https://www.inah.gob.mx/zonas/zona-arqueologica-de-labna","direccion.yuc@inah.gob.mx",-89.57894,20.17222,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=123","2022-10-03 07:47:58-05"
125,"Loltún",31,"Yucatán",56,"Oxkutzcab",0,"Total del Municipio","","","","999 913 40 34","https://www.inah.gob.mx/zonas/zona-arqueologica-de-loltun","direccion.yuc@inah.gob.mx",-89.45559,20.25367,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=125","2024-09-20 10:54:43-06"
130,"Xlapac",31,"Yucatán",56,"Oxkutzcab",0,"Total del Municipio","","","","999 944 40 68","https://www.inah.gob.mx/zonas/zona-arqueologica-de-xlapak","direccion.yuc@inah.gob.mx",-89.60625,20.17566,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=130","2023-01-16 09:04:13-06"
120,"Uxmal",31,"Yucatán",66,"Santa Elena",0,"Total del Municipio","","","","997 976 20 64","https://www.inah.gob.mx/zonas/110-zona-arqueologica-de-uxmal","zauxmal@gmail.com",-89.64306,20.3289,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=120","2022-10-04 06:54:10-05"
128,"Kabah",31,"Yucatán",66,"Santa Elena",0,"Total del Municipio","Carr. Federal Núm. 261 (Hopelchen-Uman)","","","999 944 40 68","https://www.inah.gob.mx/zonas/zona-arqueologica-de-kabah","direccion.yuc@inah.gob.mx",-89.64761,20.2466,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=128","2022-10-04 16:07:35-05"
131,"Mayapán",31,"Yucatán",76,"Tecoh",0,"Total del Municipio","Carr. Estatal Núm.18","Mayapán","","999 944 40 68","https://www.inah.gob.mx/zonas/zona-arqueologica-de-mayapan","direccion.yuc@inah.gob.mx",-89.46067,20.62957,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=131","2022-10-05 08:17:49-05"
122,"Chacmultún",31,"Yucatán",79,"Tekax",0,"Total del Municipio","Se localiza a 130 km al sureste de la ciudad de Mérida, Yucatán","","","999 944 40 68","https://www.inah.gob.mx/zonas/zona-arqueologica-de-chacmultun","direccion.yuc@inah.gob.mx",-89.34517,20.17272,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=122","2022-10-05 08:16:24-05"
129,"Ek' Balam",31,"Yucatán",85,"Temozón",0,"Total del Municipio","","","","999 944 40 68","https://www.inah.gob.mx/zonas/21-zona-arqueologica-ek-balam","direccion.yuc@inah.gob.mx",-88.14546,20.89348,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=129","2023-01-16 09:01:50-06"
132,"Balamcanché",31,"Yucatán",91,"Tinum",0,"Total del Municipio","","","","999 944 40 68","https://www.inah.gob.mx/zonas/zona-arqueologica-de-balamcanche","direccion.yuc@inah.gob.mx",-88.53467,20.65874,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=132","2022-10-04 06:49:22-05"
119,"Chichén ltzá",31,"Yucatán",91,"Tinum",0,"Total del Municipio","Carretera Federal No. 180 (Mérida -Cancún) km 120","","97750","999 944 40 68","https://www.inah.gob.mx/zonas/146-zona-arqueologica-de-chichen-itza","direccion.yuc@inah.gob.mx",-88.56877,20.68314,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=119","2024-06-04 08:23:24-06"
126,"Aké",31,"Yucatán",93,"Tixkokob",0,"Total del Municipio","Se localiza a 35 km al oriente de Mérida","","","999 944 00 33","https://www.inah.gob.mx/zonas/zona-arqueologica-de-ake","direccion.yuc@inah.gob.mx",-89.30222,20.94912,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=126","2022-10-03 07:46:58-05"
135,"Alta Vista o Chalchihuites",32,"Zacatecas",9,"Chalchihuites",0,"Total del Municipio","Rancho Colorado","","99260","492 922 50 85","https://www.inah.gob.mx/zonas/zona-arqueologica-altavista-o-chalchihuites","",-103.92533,23.47936,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=135","2023-01-16 09:11:25-06"
189,"Cerro de las Ventanas",32,"Zacatecas",23,"Juchipila",0,"Total del Municipio","Carretera federal Guadalajara-Saltillo","","","492 145 10 47","https://www.inah.gob.mx/zonas/49-zona-arqueologica-las-ventanas","augusto_torres@inah.gob.mx",-103.13569,21.37177,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=189","2023-01-16 09:16:06-06"
208,"Cerro del Teúl",32,"Zacatecas",47,"Teúl de González Ortega",0,"Total del Municipio","Extremo sur de la cabecera municipal de Teúl de González Ortega","","","492 923 13 93","http://www.inah.gob.mx","laura_solar@inah.gob.mx",-103.46623,21.45024,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=208","2023-09-25 15:37:31-06"
134,"La Quemada",32,"Zacatecas",55,"Villanueva",0,"Total del Municipio","Se localiza a 56 km al sur de la ciudad de Zacatecas","","","492 923 13 93","https://www.inah.gob.mx/zonas/112-zona-arqueologica-la-quemada","laquemada_zacatecas@inah.gob.mx",-102.82087,22.45531,"http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=134","2023-01-16 09:20:30-06"
